"","FIPS","vehicles","pubtrans","teleworkable"
"103","04012",2.40407007515613,0.00302124131117462,0.373841446552662
"104","04013",2.42155094499729,0.0094827636866236,0.482495888240718
"105","04015",2.40407007515613,0.00302124131117462,0.373841446552662
"106","04017",2.63693228175143,0.00339118513872778,0.387245866845398
"107","04019",2.42085096615088,0.0106228529163062,0.45724418213352
"108","04021",2.27690317889863,0.000827087980114676,0.421229211907832
"109","04023",2.32782426536116,0.00231473444209113,0.430495089602106
"110","04025",2.35157279754907,0.00158971892700652,0.435033815936866
"111","04027",2.38230982557832,0.00545037705650801,0.352663780120482
"112","05001",2.43525802384826,0.00093850604526279,0.380378953162621
"113","05003",2.4825713081079,0.0017355153107749,0.362746466237365
"114","05005",2.53146003515665,0.000704425602316203,0.375384243011013
"115","05007",2.4337930768042,0.000448153299335497,0.459093092716753
"116","05009",2.53146003515665,0.000704425602316203,0.375384243011013
"117","05011",2.4825713081079,0.0017355153107749,0.362746466237365
"118","05013",2.40421586999415,0.00098158779261727,0.387086754799759
"119","05015",2.53146003515665,0.000704425602316203,0.375384243011013
"120","05017",2.4825713081079,0.0017355153107749,0.362746466237365
"121","05019",2.37029270745196,0.00209689879704227,0.404764535590374
"122","05021",2.37048729327192,0.00151785055496411,0.370337237799707
"123","05023",2.44780035979245,0.000840011299267034,0.35565469617327
"124","05025",2.4825713081079,0.0017355153107749,0.362746466237365
"125","05027",2.40421586999415,0.00098158779261727,0.387086754799759
"126","05029",2.39442027667818,0.000153865521534179,0.364783381096256
"127","05031",2.38123159001608,0.00144053254311607,0.369376147265154
"128","05033",2.35213248423747,0.00151172774152089,0.407744808558013
"129","05035",2.48715705452722,0.000678272665611576,0.359433136353688
"130","05037",2.59331735760092,0.000339565162554694,0.357135896786264
"131","05039",2.40421586999415,0.00098158779261727,0.387086754799759
"132","05041",2.4825713081079,0.0017355153107749,0.362746466237365
"133","05043",2.4825713081079,0.0017355153107749,0.362746466237365
"134","05045",2.34150226058364,0.00106863953966297,0.446442685991883
"135","05047",2.52688107941618,0.00139100022852147,0.318916183283373
"136","05049",2.44780035979245,0.000840011299267034,0.35565469617327
"137","05051",2.37029270745196,0.00209689879704227,0.404764535590374
"138","05053",2.40292448447882,0.000393835962272535,0.39241544803823
"139","05055",2.37048729327192,0.00151785055496411,0.370337237799707
"140","05057",2.54691552515802,0.00121035138614052,0.365643726166697
"141","05059",2.37029270745196,0.00209689879704227,0.404764535590374
"142","05061",2.52688107941618,0.00139100022852147,0.318916183283373
"143","05063",2.44780035979245,0.000840011299267034,0.35565469617327
"144","05065",2.44780035979245,0.000840011299267034,0.35565469617327
"145","05067",2.3213349957536,0.000397535281256211,0.396935933147632
"146","05069",2.40292448447882,0.000393835962272534,0.39241544803823
"147","05071",2.39442027667818,0.000153865521534179,0.364783381096256
"148","05073",2.54691552515802,0.00121035138614052,0.365643726166697
"149","05075",2.37048729327192,0.00151785055496411,0.370337237799707
"150","05077",2.59331735760092,0.000339565162554694,0.357135896786264
"151","05079",2.4825713081079,0.0017355153107749,0.362746466237365
"152","05081",2.54691552515802,0.00121035138614052,0.365643726166697
"153","05083",2.52688107941618,0.00139100022852147,0.318916183283373
"154","05085",2.34150226058364,0.00106863953966297,0.446442685991883
"155","05087",2.53146003515665,0.000704425602316203,0.375384243011013
"156","05089",2.53146003515665,0.000704425602316203,0.375384243011013
"157","05091",2.54691552515802,0.00121035138614052,0.365643726166697
"158","05093",2.48715705452722,0.000678272665611576,0.359433136353688
"159","05095",2.59331735760092,0.000339565162554694,0.357135896786264
"160","05097",2.37029270745196,0.00209689879704227,0.404764535590374
"161","05099",2.54691552515802,0.00121035138614052,0.365643726166697
"162","05101",2.53146003515665,0.000704425602316203,0.375384243011013
"163","05103",2.40421586999415,0.00098158779261727,0.387086754799759
"164","05105",2.39442027667818,0.000153865521534179,0.364783381096256
"165","05107",2.59331735760092,0.000339565162554694,0.357135896786264
"166","05109",2.54691552515802,0.00121035138614052,0.365643726166697
"167","05111",2.59331735760092,0.000339565162554694,0.357135896786264
"168","05113",2.52688107941618,0.00139100022852147,0.318916183283373
"169","05115",2.39442027667818,0.000153865521534179,0.364783381096256
"170","05117",2.3213349957536,0.000397535281256211,0.396935933147632
"171","05119",2.40453724151777,0.00379924726619381,0.483685942226389
"172","05121",2.37048729327192,0.00151785055496411,0.370337237799707
"173","05123",2.59331735760092,0.000339565162554694,0.357135896786264
"174","05125",2.4367635972454,0.000313407930067679,0.460116348579177
"175","05127",2.52688107941618,0.00139100022852147,0.318916183283373
"176","05129",2.53146003515665,0.000704425602316203,0.375384243011013
"177","05131",2.35213248423747,0.00151172774152089,0.407744808558013
"178","05133",2.52688107941618,0.00139100022852147,0.318916183283373
"179","05135",2.44780035979245,0.000840011299267034,0.35565469617327
"180","05137",2.44780035979245,0.000840011299267034,0.35565469617327
"181","05139",2.40421586999415,0.00098158779261727,0.387086754799759
"182","05141",2.44780035979245,0.000840011299267034,0.35565469617327
"183","05143",2.40940845045778,0.00312331859161953,0.473206421805708
"184","05145",2.3213349957536,0.000397535281256212,0.396935933147632
"185","05147",2.3213349957536,0.000397535281256212,0.396935933147632
"186","05149",2.39442027667818,0.000153865521534179,0.364783381096256
"187","06001",2.66737709395097,0.0701060349216371,0.501343491921588
"188","06003",2.53256446130194,0.0102084785164458,0.425100329796956
"189","06005",2.53256446130194,0.0102084785164458,0.425100329796956
"190","06007",2.55308856090185,0.00479361907235328,0.428096646096474
"191","06009",2.53256446130194,0.0102084785164458,0.425100329796956
"192","06011",2.58352914937511,0.0014815640856121,0.327734144459073
"193","06013",2.64901805771481,0.0485580121514145,0.505896337216499
"194","06015",2.32073053754364,0.0013122050416299,0.388864943596451
"195","06017",2.67760541183786,0.00699529358791556,0.494442003309556
"196","06019",2.59375635768448,0.00458928974888233,0.39092565046891
"197","06021",2.58352914937511,0.0014815640856121,0.327734144459073
"198","06023",2.46459736370409,0.0110202184865272,0.42708727090929
"199","06025",2.5015739129471,0.00267121845246672,0.344169227541437
"200","06027",2.53256446130194,0.0102084785164458,0.425100329796956
"201","06029",2.49664922344025,0.0032907186775481,0.353134638455916
"202","06031",2.28870234301031,0.000873461441011348,0.333605242043327
"203","06033",2.46614464898925,0.00155550722058542,0.396412684064039
"204","06035",2.32073053754364,0.0013122050416299,0.388864943596451
"205","06037",2.66781084404067,0.0284496239791428,0.459126211443997
"206","06039",2.49086704903632,0.00166640830878933,0.332385739575392
"207","06041",2.36432991829256,0.048210080708669,0.573028273353986
"208","06043",2.53256446130194,0.0102084785164458,0.425100329796956
"209","06045",2.46614464898925,0.00155550722058542,0.396412684064039
"210","06047",2.67234324070185,0.00440423847557599,0.33057239610977
"211","06049",2.32073053754364,0.0013122050416299,0.388864943596451
"212","06051",2.53256446130194,0.0102084785164458,0.425100329796956
"213","06053",2.60399940124534,0.00743467988652887,0.390089168969753
"214","06055",2.61627153868601,0.00772225504081763,0.445885967907136
"215","06057",2.50825680880465,0.00471397630271372,0.475578276902447
"216","06059",2.63440256658965,0.00996225398959496,0.510883673584558
"217","06061",2.49879777970694,0.00550864178044353,0.525300451610495
"218","06063",2.32073053754364,0.0013122050416299,0.388864943596451
"219","06065",2.6567720596009,0.00500883541954398,0.419684117954083
"220","06067",2.5315916273082,0.0109724698222313,0.470731426097351
"221","06069",2.67789389697449,0.00605529553404145,0.330916116396935
"222","06071",2.63601956620261,0.00599411590652868,0.406653290306739
"223","06073",2.51848013001087,0.0146828471703044,0.490540246857412
"224","06075",3.3305517491907,0.199701570776928,0.541710105136387
"225","06077",2.62936518452445,0.00564835924384384,0.384305444434243
"226","06079",2.47722328105424,0.00498301728084839,0.462102302689401
"227","06081",2.60710620797702,0.0551537306612703,0.52215470730771
"228","06083",2.53631071903978,0.0141574351916612,0.437790511150406
"229","06085",2.64488504210041,0.0215845905525659,0.503895523805694
"230","06087",2.58696040835836,0.013470863602033,0.456132236374253
"231","06089",2.50421702897741,0.00290444379901249,0.417656213358347
"232","06091",2.50825680880465,0.00471397630271372,0.475578276902447
"233","06093",2.32073053754364,0.0013122050416299,0.388864943596451
"234","06095",2.66923518975449,0.0134066415211373,0.4264678929492
"235","06097",2.59841947859952,0.00976004884014628,0.465025059233804
"236","06099",2.62927495819134,0.00323530393316548,0.379708239307735
"237","06101",2.64790714239839,0.00352653366263217,0.376566697735621
"238","06103",2.58352914937511,0.0014815640856121,0.327734144459073
"239","06105",2.58352914937511,0.0014815640856121,0.327734144459073
"240","06107",2.51700538429627,0.00256074437515882,0.342229795388906
"241","06109",2.53256446130194,0.0102084785164458,0.425100329796956
"242","06111",2.69147091504887,0.00582359588467464,0.470017969163632
"243","06113",2.49811729989621,0.0207399546662571,0.478449666066189
"244","06115",2.64790714239839,0.00352653366263217,0.376566697735622
"245","08001",2.61960330829426,0.0162366703189415,0.431900791725424
"246","08003",2.67932772426127,0.00158517253993415,0.359341366939564
"247","08005",2.50588633194425,0.0220266632384064,0.482390694809428
"248","08007",2.37620796289138,0.00448922936360122,0.454824652417514
"249","08009",2.67932772426127,0.00158517253993415,0.359341366939564
"250","08011",2.53037254542118,0.0017434391631492,0.353688370342492
"251","08013",2.41558628080305,0.0229861817115152,0.533068314911266
"252","08014",2.45626596584802,0.0189633262026937,0.556405975608654
"253","08015",2.35791805715247,0.00107499742935397,0.391887728906384
"254","08017",2.53037254542118,0.0017434391631492,0.353688370342492
"255","08019",2.60768708328949,0.0110293765962942,0.566022486180669
"256","08021",2.67932772426127,0.00158517253993415,0.359341366939564
"257","08023",2.67932772426127,0.00158517253993415,0.359341366939564
"258","08025",2.53037254542118,0.0017434391631492,0.353688370342492
"259","08027",2.35791805715247,0.00107499742935397,0.391887728906384
"260","08029",2.53957333021041,0.00693875161025881,0.408981744285642
"261","08031",2.44645603927862,0.0346095457844896,0.509047729585415
"262","08033",2.37620796289138,0.00448922936360122,0.454824652417514
"263","08035",2.57581385153789,0.00977749140572619,0.575929486780369
"264","08037",2.49153283076587,0.0377513887838372,0.425638463504752
"265","08039",2.64335655981648,0.00681159848796401,0.534640969815232
"266","08041",2.44012581830707,0.00419609656038014,0.493861052640599
"267","08043",2.35791805715247,0.00107499742935397,0.391887728906384
"268","08045",2.52539571423016,0.0149340800373352,0.419852752203426
"269","08047",2.60768708328949,0.0110293765962942,0.566022486180669
"270","08049",2.49153283076587,0.0377513887838372,0.425638463504752
"271","08051",2.37620796289138,0.00448922936360122,0.454824652417514
"272","08053",2.37620796289138,0.00448922936360122,0.454824652417514
"273","08055",2.35791805715247,0.00107499742935397,0.391887728906384
"274","08057",2.49153283076587,0.0377513887838372,0.425638463504752
"275","08059",2.49154624561398,0.0194230719527757,0.521000320784804
"276","08061",2.53037254542118,0.0017434391631492,0.353688370342492
"277","08063",2.53037254542118,0.0017434391631492,0.353688370342492
"278","08065",2.35791805715247,0.00107499742935397,0.391887728906384
"279","08067",2.37620796289138,0.00448922936360122,0.454824652417514
"280","08069",2.48235123727551,0.00754306522741514,0.493207042567417
"281","08071",2.67932772426127,0.00158517253993415,0.359341366939564
"282","08073",2.53037254542118,0.0017434391631492,0.353688370342492
"283","08075",2.53037254542118,0.0017434391631492,0.353688370342492
"284","08077",2.40132530329718,0.00131201118941654,0.414323026241379
"285","08079",2.67932772426127,0.00158517253993415,0.359341366939564
"286","08081",2.52539571423016,0.0149340800373352,0.419852752203426
"287","08083",2.37620796289138,0.00448922936360122,0.454824652417514
"288","08085",2.53957333021041,0.00693875161025881,0.408981744285642
"289","08087",2.53037254542118,0.0017434391631492,0.353688370342492
"290","08089",2.67932772426127,0.00158517253993415,0.359341366939564
"291","08091",2.53957333021041,0.00693875161025881,0.408981744285642
"292","08093",2.35791805715247,0.00107499742935397,0.391887728906384
"293","08095",2.53037254542118,0.0017434391631492,0.353688370342492
"294","08097",2.49153283076587,0.0377513887838372,0.425638463504752
"295","08099",2.67932772426127,0.00158517253993415,0.359341366939564
"296","08101",2.59814126943042,0.00366493806232193,0.416629524405944
"297","08103",2.52539571423016,0.0149340800373352,0.419852752203426
"298","08105",2.67932772426127,0.00158517253993415,0.359341366939564
"299","08107",2.52539571423016,0.0149340800373352,0.419852752203426
"300","08109",2.67932772426127,0.00158517253993415,0.359341366939564
"301","08111",2.37620796289138,0.00448922936360122,0.454824652417514
"302","08113",2.53957333021041,0.00693875161025881,0.408981744285642
"303","08115",2.53037254542118,0.0017434391631492,0.353688370342492
"304","08117",2.49153283076587,0.0377513887838372,0.425638463504752
"305","08119",2.29776084223759,0.00116279069767442,0.523011432431399
"306","08121",2.53037254542118,0.0017434391631492,0.353688370342492
"307","08123",2.55848454454896,0.00369355384572645,0.430374891863053
"308","08125",2.53037254542118,0.0017434391631492,0.353688370342492
"309","09001",2.6035317745308,0.0493539591847111,0.533914162390509
"310","09003",2.58859409957209,0.0153536671316924,0.493735067545968
"311","09005",2.54795971864214,0.00670627812486347,0.501233897845131
"312","09007",2.51679697305505,0.00856532360270123,0.541586364448289
"313","09009",2.63993181611776,0.0198008043276273,0.48889989936933
"314","09011",2.38680590629549,0.00652871445972845,0.476670928745786
"315","09013",2.31235205580273,0.009209837087331,0.502090595794973
"316","09015",2.46877970659519,0.00258634717000522,0.421729885451677
"317","10001",2.4788340597136,0.00391274297562675,0.430778672953463
"318","10003",2.41505513910912,0.018500432463601,0.498733660621046
"319","10005",2.37178423992782,0.0026792304958399,0.439810991105464
"320","11001",3.53548585971033,0.183176576118557,0.623036614763034
"321","12001",2.24852109224509,0.0180812382931676,0.495633745753732
"322","12003",2.33268550585808,0.00069081128877754,0.463938451465052
"323","12005",2.35497899238795,0.00336601184096536,0.423346869651813
"324","12007",2.13701090650183,0.000679633645101783,0.365342976160382
"325","12009",2.27409787401534,0.00257143402095641,0.464654505112929
"326","12011",2.36624312934949,0.0127778907024356,0.478459764133362
"327","12013",2.2103279109096,0.000376969271768666,0.381507595057135
"328","12015",2.10946059124451,0.00082620308750962,0.445969935906303
"329","12017",2.19311265312397,0.000747713185607569,0.423751909197089
"330","12019",2.32119665376933,0.000810505697662077,0.46471104954643
"331","12021",2.3318181193952,0.00926432014502108,0.428177604540084
"332","12023",2.13701090650183,0.000679633645101783,0.365342976160382
"333","12027",2.09477204353833,0.00665599297602293,0.339290912266403
"334","12029",2.13701090650183,0.000679633645101783,0.365342976160382
"335","12031",2.39751560187309,0.00914473171702833,0.468877778721359
"336","12033",2.2275580876857,0.00339078745184087,0.457965804569007
"337","12035",2.16276378192577,0.00143584388461036,0.450893329104556
"338","12037",2.2103279109096,0.000376969271768667,0.381507595057135
"339","12039",2.2103279109096,0.000376969271768667,0.381507595057135
"340","12041",2.13701090650183,0.000679633645101783,0.365342976160382
"341","12043",2.22424729485376,0.00965337772547669,0.31912585867513
"342","12045",2.2103279109096,0.000376969271768666,0.381507595057135
"343","12047",2.2830627097062,0.000790028905763493,0.344181217555451
"344","12049",2.09477204353833,0.00665599297602293,0.339290912266403
"345","12051",2.22424729485376,0.00965337772547669,0.31912585867513
"346","12053",2.18834409543614,0.000552697822042246,0.439946950765049
"347","12055",2.10889962730896,0.00698305010632769,0.336947061488823
"348","12057",2.33950740816472,0.00718991497686263,0.483561931593515
"349","12059",2.35497899238795,0.00336601184096536,0.423346869651812
"350","12061",2.20021320408663,0.00165531123161777,0.4481783878305
"351","12063",2.2103279109096,0.000376969271768667,0.381507595057135
"352","12065",2.2103279109096,0.000376969271768666,0.381507595057135
"353","12067",2.2830627097062,0.000790028905763493,0.344181217555451
"354","12069",2.19527418464766,0.000807243533320969,0.452464061651085
"355","12071",2.22792014468559,0.00273789649415693,0.440429105627581
"356","12073",2.32611260723507,0.00901260445875788,0.541336968444818
"357","12075",2.13701090650183,0.000679633645101783,0.365342976160382
"358","12077",2.2103279109096,0.000376969271768666,0.381507595057135
"359","12079",2.2830627097062,0.000790028905763493,0.344181217555451
"360","12081",2.2149447210103,0.00330095684948546,0.459639816275447
"361","12083",2.13654147779176,0.00177815313374354,0.402202253330403
"362","12085",2.23556627548812,0.000916426953134944,0.484193147069425
"363","12086",2.51816640449373,0.0229248167127713,0.448113274816876
"364","12087",2.22115953991638,0.009635916668162,0.420196066816728
"365","12089",2.33268550585808,0.00069081128877754,0.463938451465052
"366","12091",2.31325445082448,0.00157234269109437,0.462639564843974
"367","12093",2.22424729485376,0.00965337772547669,0.31912585867513
"368","12095",2.33683524340874,0.0125840113930692,0.463034708276316
"369","12097",2.39622340614036,0.00585035379726649,0.39732293864665
"370","12099",2.2984407582152,0.00826152008097659,0.470265800039715
"371","12101",2.25121841853288,0.00183668394350533,0.466833269543943
"372","12103",2.27874366522523,0.00756256976997967,0.492700553738765
"373","12105",2.2781529173124,0.00210473722946572,0.414448669201521
"374","12107",2.31511976769986,0.00147599340144126,0.389017922811907
"375","12109",2.26909942033788,0.000820030199868546,0.54510033579197
"376","12111",2.25440312471376,0.00163890451827329,0.417115948120937
"377","12113",2.32798351009478,0.000475670342834995,0.469287269323893
"378","12115",2.13605727705909,0.00298419106586571,0.455346159298672
"379","12117",2.32161022628153,0.00437666569260954,0.532030863658842
"380","12119",1.87851488169664,0.000371388207461242,0.461741496144846
"381","12121",2.2830627097062,0.000790028905763493,0.344181217555451
"382","12123",2.2830627097062,0.000790028905763493,0.344181217555451
"383","12125",2.13701090650183,0.000679633645101783,0.365342976160382
"384","12127",2.25276152226747,0.00425984772686547,0.437277044615274
"385","12129",2.2103279109096,0.000376969271768666,0.381507595057135
"386","12131",2.35497899238795,0.00336601184096536,0.423346869651813
"387","12133",2.35497899238795,0.00336601184096536,0.423346869651813
"388","13001",2.28111751072476,0.000559006601302674,0.355782011519717
"389","13003",2.49089366415857,0.00185603092206438,0.360317577185491
"390","13005",2.49089366415857,0.00185603092206438,0.360317577185491
"391","13007",2.47287046596756,0.00144201643386776,0.354536049373907
"392","13009",2.47847277274707,0.00300912227420417,0.396664079857974
"393","13011",2.59204936791232,0.00149887766964736,0.369561275022669
"394","13013",2.65138013475331,0.00131808653097854,0.438752478457682
"395","13015",2.56346758179259,0.00301721644913147,0.420795874276953
"396","13017",2.5459630715262,0.00110611603157171,0.379428789517206
"397","13019",2.5459630715262,0.00110611603157171,0.379428789517206
"398","13021",2.52966978614846,0.00393080737742259,0.437130864380967
"399","13023",2.387734526942,0.00107253174693971,0.372593851382666
"400","13025",2.49089366415857,0.00185603092206438,0.360317577185491
"401","13027",2.5459630715262,0.00110611603157171,0.379428789517206
"402","13029",2.40417272750747,0.0018935644629593,0.460772498568889
"403","13031",2.4097012192641,0.00265145864131393,0.399849042362487
"404","13033",2.66226780062026,0.00127090194072322,0.350373214968497
"405","13035",2.59556255292125,0.000754127857747671,0.394848348251658
"406","13037",2.47287046596756,0.00144201643386776,0.354536049373907
"407","13039",2.42993628461748,0.000994516896842077,0.452493592421557
"408","13043",2.387734526942,0.00107253174693971,0.372593851382666
"409","13045",2.51197710601398,0.00227560704403817,0.415972274542304
"410","13047",2.45701880675184,0.000487456497341662,0.413256613513707
"411","13049",2.49089366415857,0.00185603092206438,0.360317577185491
"412","13051",2.39833459394835,0.0116662077330889,0.435560309269553
"413","13053",2.43979009568315,0.00621312915777582,0.480992916452476
"414","13055",2.45701880675184,0.000487456497341662,0.413256613513707
"415","13057",2.53766484958444,0.00277315126692924,0.528062272320196
"416","13059",2.32266786479352,0.0201943211996245,0.467276233128071
"417","13061",2.60389994571549,0.00101859701984129,0.387581768929581
"418","13063",2.40681469148738,0.0145465244786359,0.378536023792012
"419","13065",2.49089366415857,0.00185603092206438,0.360317577185491
"420","13067",2.36509611112677,0.00564143657309909,0.532353564493039
"421","13069",2.49089366415857,0.00185603092206438,0.360317577185491
"422","13071",2.56584236044772,0.00245128963068438,0.39194987400395
"423","13073",2.53169420421684,0.000868892298084364,0.490632555591286
"424","13075",2.5459630715262,0.00110611603157171,0.379428789517206
"425","13077",2.52939794879825,0.00319566130260564,0.476084688554771
"426","13079",2.47847277274707,0.00300912227420417,0.396664079857974
"427","13081",2.60389994571549,0.00101859701984129,0.387581768929581
"428","13083",2.45701880675184,0.000487456497341662,0.413256613513707
"429","13085",2.46416384767885,0.000685400959561343,0.426555735930736
"430","13087",2.47287046596756,0.00144201643386776,0.354536049373907
"431","13089",2.49245687769619,0.0372176303119532,0.50215392304562
"432","13091",2.387734526942,0.00107253174693971,0.372593851382666
"433","13093",2.60389994571549,0.00101859701984129,0.387581768929581
"434","13095",2.54553306701438,0.00303138521846737,0.431227111911117
"435","13097",2.46233896343959,0.00263867135136661,0.453322492423682
"436","13099",2.47287046596756,0.00144201643386776,0.354536049373907
"437","13101",2.49089366415857,0.00185603092206438,0.360317577185491
"438","13103",2.4097012192641,0.00265145864131393,0.399849042362487
"439","13105",2.69146606443224,0.000855446628684836,0.448004425827867
"440","13107",2.387734526942,0.00107253174693971,0.372593851382666
"441","13109",2.28111751072476,0.000559006601302674,0.355782011519716
"442","13111",2.62473073372313,0.00169253088319339,0.384104429616529
"443","13113",2.56607024281689,0.0040918145761921,0.535569940006315
"444","13115",2.585640153941,0.000921730699019015,0.385332393389059
"445","13117",2.45540181576697,0.00267452649964522,0.573664712275921
"446","13119",2.59204936791232,0.00149887766964736,0.369561275022669
"447","13121",2.55600609248574,0.035942809619622,0.554394969765168
"448","13123",2.62473073372313,0.00169253088319339,0.384104429616529
"449","13125",2.66226780062026,0.00127090194072322,0.350373214968497
